,Hospital_ID,District_ID,Instrument_ID,Year_total_HD,Year_total_HI,Year_total_DI,Instument_Count,Annual_Projected_Revenue,Buy_or_not
39451,Hospital 1412,District 12,Instrument 8,77833.0,217.5,23305.908333333333,1.0,0,0
39452,Hospital 1412,District 15,Instrument 2,1775.3333333333333,41687.45,7663.1949152542375,3.0,0,0
39454,Hospital 1412,District 15,Instrument 5,1775.3333333333333,5507.4,4594.217948717948,3.0,0,0
39457,Hospital 1412,District 32,Instrument 4,5474.0,898.25,1744.9411764705883,3.0,0,0
39458,Hospital 1412,District 32,Instrument 5,5474.0,5507.4,4146.619047619048,3.0,0,0
39461,Hospital 1412,District 32,Instrument 8,5474.0,217.5,2917.3673469387754,3.0,0,0
39462,Hospital 1413,District 41,Instrument 2,26659.333333333332,53908.71428571428,15395.28094302554,3.0,0,0
39467,Hospital 1414,District 50,Instrument 2,9756.666666666666,7714.833333333333,174719.4918918919,3.0,0,0
39470,Hospital 1414,District 50,Instrument 6,9756.666666666666,847.0,37174.170454545456,3.0,0,0
39472,Hospital 1419,District 50,Instrument 2,40413.75,111450.28571428571,174719.4918918919,4.0,0,0
39473,Hospital 1419,District 50,Instrument 1,40413.75,12289.25,24068.86075949367,4.0,0,0
39474,Hospital 1419,District 50,Instrument 4,40413.75,158049.5,99272.89873417722,4.0,0,0
39476,Hospital 1419,District 50,Instrument 8,40413.75,8.0,271454.8461538461,4.0,0,0
39477,Hospital 1422,District 20,Instrument 3,21146.25,3441.0,36082.17345597898,4.0,0,0
39481,Hospital 1423,District 13,Instrument 2,2344.0,5223.4,126076.28636363636,3.0,0,0
39484,Hospital 1423,District 13,Instrument 6,2344.0,380.0,811974.0,3.0,0,0
39485,Hospital 1423,District 13,Instrument 8,2344.0,3466.5,11619.912028725314,3.0,0,0
39486,Hospital 1427,District 50,Instrument 2,1582.0,5061.2,174719.4918918919,1.0,0,0
39487,Hospital 1427,District 50,Instrument 1,1582.0,457.25,24068.86075949367,1.0,0,0
39488,Hospital 1427,District 50,Instrument 4,1582.0,189.5,99272.89873417722,1.0,0,0
39489,Hospital 1427,District 50,Instrument 5,1582.0,360.0,150119.26628895185,1.0,0,0
39490,Hospital 1427,District 50,Instrument 7,1582.0,132.0,12526.34765625,1.0,0,0
39491,Hospital 1427,District 50,Instrument 6,1582.0,16775.0,37174.170454545456,1.0,0,0
39492,Hospital 1427,District 50,Instrument 8,1582.0,204.5,271454.8461538461,1.0,0,0
39493,Hospital 1429,District 15,Instrument 2,660.3333333333334,51617.642857142855,7663.1949152542375,3.0,0,0
39495,Hospital 1429,District 15,Instrument 5,660.3333333333334,10576.142857142857,4594.217948717948,3.0,0,0
39498,Hospital 1429,District 18,Instrument 3,20668.0,8619.1,5397.134529147982,3.0,0,0
39499,Hospital 1429,District 18,Instrument 5,20668.0,10576.142857142857,5289.737288135593,3.0,0,0
39500,Hospital 1429,District 18,Instrument 7,20668.0,5106.8,41011.17834394905,3.0,0,0
39501,Hospital 1429,District 18,Instrument 6,20668.0,2164.0,1.0,3.0,0,0
39502,Hospital 1429,District 18,Instrument 8,20668.0,37719.0,74.30434782608695,3.0,0,0
39503,Hospital 1429,District 20,Instrument 2,14087.0,51617.642857142855,31891.211143695014,3.0,0,0
39506,Hospital 1429,District 20,Instrument 7,14087.0,5106.8,7843.473584905661,3.0,0,0
39507,Hospital 1429,District 20,Instrument 8,14087.0,37719.0,8481.058479532163,3.0,0,0
39510,Hospital 1429,District 39,Instrument 7,26440.0,5106.8,50323.93251533742,3.0,0,0
39513,Hospital 1430,District 41,Instrument 2,146934.66666666666,30995.428571428572,15395.28094302554,3.0,0,0
39518,Hospital 1430,District 41,Instrument 2,146934.66666666666,30995.428571428572,15395.28094302554,3.0,0,0
39523,Hospital 1433,District 50,Instrument 2,135140.25,94731.0,174719.4918918919,4.0,0,0
39524,Hospital 1433,District 50,Instrument 1,135140.25,711.5,24068.86075949367,4.0,0,0
39525,Hospital 1433,District 50,Instrument 4,135140.25,28999.0,99272.89873417722,4.0,0,0
39527,Hospital 1433,District 50,Instrument 8,135140.25,55.0,271454.8461538461,4.0,0,0
39528,Hospital 1434,District 20,Instrument 2,1003.0,61144.28571428572,31891.211143695014,2.0,0,0
39529,Hospital 1434,District 20,Instrument 1,1003.0,1278.5,1962.327536231884,2.0,0,0
39532,Hospital 1434,District 20,Instrument 6,1003.0,26498.0,2140.8829174664106,2.0,0,0
39533,Hospital 1434,District 20,Instrument 8,1003.0,632.0,8481.058479532163,2.0,0,0
39534,Hospital 1435,District 34,Instrument 2,378.6,9588.5,13357.081534772182,5.0,0,0
39537,Hospital 1436,District 41,Instrument 2,12644.666666666666,101192.375,15395.28094302554,3.0,0,0
39541,Hospital 1436,District 41,Instrument 8,12644.666666666666,474.0,20820.0,3.0,0,0
39542,Hospital 1437,District 13,Instrument 3,35537.2,818.75,25765.941964285714,5.0,0,0
39544,Hospital 1437,District 13,Instrument 6,35537.2,2277.0,811974.0,5.0,0,0
39545,Hospital 1439,District 15,Instrument 2,1584.5,96516.65217391304,7663.1949152542375,4.0,0,0
39549,Hospital 1439,District 41,Instrument 2,14293.25,96516.65217391304,15395.28094302554,4.0,0,0
39561,Hospital 1440,District 20,Instrument 2,34322.5,161466.4,31891.211143695014,4.0,0,0
39562,Hospital 1440,District 20,Instrument 1,34322.5,5709.466666666666,1962.327536231884,4.0,0,0
39565,Hospital 1440,District 32,Instrument 2,11789.0,161466.4,10887.244655581948,3.0,0,0
39566,Hospital 1440,District 32,Instrument 3,11789.0,65022.94117647059,3088.306629834254,3.0,0,0
39569,Hospital 1440,District 32,Instrument 8,11789.0,23843.4,2917.3673469387754,3.0,0,0
39570,Hospital 1440,District 32,Instrument 2,11789.0,161466.4,10887.244655581948,3.0,0,0
39571,Hospital 1440,District 32,Instrument 3,11789.0,65022.94117647059,3088.306629834254,3.0,0,0
39574,Hospital 1440,District 32,Instrument 8,11789.0,23843.4,2917.3673469387754,3.0,0,0
39575,Hospital 1440,District 41,Instrument 2,105813.0,161466.4,15395.28094302554,4.0,0,0
39579,Hospital 1440,No District Available,Instrument 2,430401.5,161466.4,563.5,2.0,0,0
39582,Hospital 1440,No District Available,Instrument 4,430401.5,7361.333333333333,312533.0,2.0,0,0
39583,Hospital 1440,No District Available,Instrument 5,430401.5,90587.66666666667,43164.0,2.0,0,0
39584,Hospital 1440,No District Available,Instrument 7,430401.5,16834.666666666668,47704.6875,2.0,0,0
39585,Hospital 1440,No District Available,Instrument 6,430401.5,2397.0,45200.0,2.0,0,0
39586,Hospital 1440,No District Available,Instrument 8,430401.5,23843.4,34108.651162790695,2.0,0,0
39587,Hospital 1440,No District Available,Instrument 2,430401.5,161466.4,563.5,2.0,0,0
39590,Hospital 1440,No District Available,Instrument 4,430401.5,7361.333333333333,312533.0,2.0,0,0
39591,Hospital 1440,No District Available,Instrument 5,430401.5,90587.66666666667,43164.0,2.0,0,0
39592,Hospital 1440,No District Available,Instrument 7,430401.5,16834.666666666668,47704.6875,2.0,0,0
39593,Hospital 1440,No District Available,Instrument 6,430401.5,2397.0,45200.0,2.0,0,0
39594,Hospital 1440,No District Available,Instrument 8,430401.5,23843.4,34108.651162790695,2.0,0,0
39595,Hospital 1441,District 41,Instrument 2,3651.5,45314.333333333336,15395.28094302554,4.0,0,0
39599,Hospital 1448,District 15,Instrument 2,8664.5,444.0,7663.1949152542375,4.0,0,0
39603,Hospital 1449,District 15,Instrument 2,4577.0,31504.25,7663.1949152542375,4.0,0,0
39607,Hospital 1449,District 34,Instrument 3,10608.166666666666,18833.4,3073.4128205128204,6.0,0,0
39609,Hospital 1449,District 41,Instrument 2,13378.666666666666,31504.25,15395.28094302554,3.0,0,0
39613,Hospital 1449,District 41,Instrument 8,13378.666666666666,5517.0,20820.0,3.0,0,0
39614,Hospital 145,District 32,Instrument 2,588.5,51310.72727272727,10887.244655581948,2.0,0,0
39615,Hospital 145,District 32,Instrument 3,588.5,12296.625,3088.306629834254,2.0,0,0
39616,Hospital 145,District 32,Instrument 4,588.5,4056.0,1744.9411764705883,2.0,0,0
39619,Hospital 145,District 32,Instrument 8,588.5,15233.0,2917.3673469387754,2.0,0,0
39620,Hospital 145,District 32,Instrument 2,588.5,51310.72727272727,10887.244655581948,2.0,0,0
39621,Hospital 145,District 32,Instrument 3,588.5,12296.625,3088.306629834254,2.0,0,0
39622,Hospital 145,District 32,Instrument 4,588.5,4056.0,1744.9411764705883,2.0,0,0
39625,Hospital 145,District 32,Instrument 8,588.5,15233.0,2917.3673469387754,2.0,0,0
39626,Hospital 145,District 41,Instrument 2,42687.333333333336,51310.72727272727,15395.28094302554,3.0,0,0
39630,Hospital 145,District 41,Instrument 8,42687.333333333336,15233.0,20820.0,3.0,0,0
39631,Hospital 1453,District 13,Instrument 2,338.3333333333333,22717.6,126076.28636363636,3.0,0,0
39632,Hospital 1453,District 13,Instrument 4,338.3333333333333,13707.5,21466.09442724458,3.0,0,0
39633,Hospital 1453,District 13,Instrument 5,338.3333333333333,744832.0,56086.90536723164,3.0,0,0
39635,Hospital 1453,District 13,Instrument 6,338.3333333333333,6.0,811974.0,3.0,0,0
39636,Hospital 1453,District 29,Instrument 3,170598.0,874.0,3221.4953703703704,5.0,0,0
39639,Hospital 1455,District 20,Instrument 2,29924.5,28868.85714285714,31891.211143695014,2.0,0,0
39640,Hospital 1455,District 20,Instrument 1,29924.5,1244.0,1962.327536231884,2.0,0,0
39643,Hospital 1455,District 20,Instrument 7,29924.5,92362.0,7843.473584905661,2.0,0,0
39653,Hospital 1457,District 20,Instrument 2,27109.0,28345.1,31891.211143695014,4.0,0,0
39654,Hospital 1457,District 20,Instrument 1,27109.0,1751.8,1962.327536231884,4.0,0,0
39657,Hospital 1458,District 28,Instrument 2,2262.5,60352.0,43563.67746686303,6.0,0,0
39658,Hospital 1458,District 28,Instrument 6,2262.5,17777.5,9646.110144927536,6.0,0,0
39659,Hospital 1458,District 50,Instrument 2,35562.666666666664,60352.0,174719.4918918919,6.0,0,0
39660,Hospital 1458,District 50,Instrument 1,35562.666666666664,4013.4444444444443,24068.86075949367,6.0,0,0
39661,Hospital 1458,District 50,Instrument 4,35562.666666666664,4884.0,99272.89873417722,6.0,0,0
39662,Hospital 1458,District 50,Instrument 8,35562.666666666664,6527.4,271454.8461538461,6.0,0,0
39663,Hospital 146,District 13,Instrument 5,35952.2,114.0,56086.90536723164,5.0,0,0
39666,Hospital 1461,District 19,Instrument 2,2649.3333333333335,51355.354838709674,27969.565476190477,3.0,0,0
39671,Hospital 1461,District 34,Instrument 2,233.5,51355.354838709674,13357.081534772182,4.0,0,0
39672,Hospital 1461,District 34,Instrument 3,233.5,12447.055555555555,3073.4128205128204,4.0,0,0
39674,Hospital 1461,District 34,Instrument 8,233.5,584.25,4870.826086956522,4.0,0,0
39675,Hospital 1461,District 34,Instrument 2,233.5,51355.354838709674,13357.081534772182,4.0,0,0
39676,Hospital 1461,District 34,Instrument 3,233.5,12447.055555555555,3073.4128205128204,4.0,0,0
39678,Hospital 1461,District 34,Instrument 8,233.5,584.25,4870.826086956522,4.0,0,0
39680,Hospital 1461,District 41,Instrument 5,36616.666666666664,8550.545454545454,11379.309133489462,3.0,0,0
39683,Hospital 1461,District 41,Instrument 8,36616.666666666664,584.25,20820.0,3.0,0,0
39684,Hospital 1461,No District Available,Instrument 2,4171.0,51355.354838709674,563.5,2.0,0,0
39687,Hospital 1461,No District Available,Instrument 4,4171.0,2973.4,312533.0,2.0,0,0
39688,Hospital 1461,No District Available,Instrument 5,4171.0,8550.545454545454,43164.0,2.0,0,0
39689,Hospital 1461,No District Available,Instrument 7,4171.0,27403.076923076922,47704.6875,2.0,0,0
39690,Hospital 1462,District 50,Instrument 2,41401.25,5565.0,174719.4918918919,4.0,0,0
39691,Hospital 1462,District 50,Instrument 4,41401.25,1353.0,99272.89873417722,4.0,0,0
39694,Hospital 1462,District 50,Instrument 8,41401.25,1937.0,271454.8461538461,4.0,0,0
39695,Hospital 1463,District 15,Instrument 2,1347.6666666666667,38370.03571428572,7663.1949152542375,3.0,0,0
39697,Hospital 1463,District 15,Instrument 5,1347.6666666666667,14276.142857142857,4594.217948717948,3.0,0,0
39700,Hospital 1463,District 50,Instrument 2,26033.0,38370.03571428572,174719.4918918919,2.0,0,0
39701,Hospital 1463,District 50,Instrument 1,26033.0,2283.25,24068.86075949367,2.0,0,0
39702,Hospital 1463,District 50,Instrument 4,26033.0,4858.666666666667,99272.89873417722,2.0,0,0
39703,Hospital 1463,District 50,Instrument 7,26033.0,2240.0,12526.34765625,2.0,0,0
39704,Hospital 1463,District 50,Instrument 6,26033.0,2456.0,37174.170454545456,2.0,0,0
39705,Hospital 1463,District 50,Instrument 8,26033.0,2025.0,271454.8461538461,2.0,0,0
39706,Hospital 1468,District 20,Instrument 2,278.0,74274.33333333333,31891.211143695014,3.0,0,0
39707,Hospital 1468,District 20,Instrument 3,278.0,3812.6,36082.17345597898,3.0,0,0
39708,Hospital 1468,District 20,Instrument 1,278.0,310.3333333333333,1962.327536231884,3.0,0,0
39711,Hospital 1468,District 20,Instrument 2,278.0,74274.33333333333,31891.211143695014,3.0,0,0
39712,Hospital 1468,District 20,Instrument 3,278.0,3812.6,36082.17345597898,3.0,0,0
39713,Hospital 1468,District 20,Instrument 1,278.0,310.3333333333333,1962.327536231884,3.0,0,0
39716,Hospital 1469,District 50,Instrument 2,3061.6666666666665,4065.5833333333335,174719.4918918919,3.0,0,0
39717,Hospital 1469,District 50,Instrument 1,3061.6666666666665,196.5,24068.86075949367,3.0,0,0
39718,Hospital 1469,District 50,Instrument 4,3061.6666666666665,495.0,99272.89873417722,3.0,0,0
39719,Hospital 1469,District 50,Instrument 6,3061.6666666666665,493.0,37174.170454545456,3.0,0,0
39721,Hospital 147,District 29,Instrument 2,77779.0,35060.0,21843.354166666668,3.0,0,0
39722,Hospital 147,District 29,Instrument 4,77779.0,3860.5,6291.908794788274,3.0,0,0
39726,Hospital 1470,District 50,Instrument 2,22141.0,21090.777777777777,174719.4918918919,3.0,0,0
39727,Hospital 1470,District 50,Instrument 1,22141.0,715.8333333333334,24068.86075949367,3.0,0,0
39728,Hospital 1470,District 50,Instrument 4,22141.0,6541.0,99272.89873417722,3.0,0,0
39731,Hospital 1472,District 28,Instrument 2,11698.857142857143,33023.0,43563.67746686303,7.0,0,0
39732,Hospital 1473,District 20,Instrument 3,6160.5,4579.6,36082.17345597898,4.0,0,0
39736,Hospital 1474,District 48,Instrument 2,6773.0,1573.8333333333333,11187.56,3.0,0,0
39741,Hospital 1478,District 13,Instrument 2,106688.8,15398.5,126076.28636363636,5.0,0,0
39743,Hospital 1478,District 13,Instrument 6,106688.8,550.5,811974.0,5.0,0,0
39744,Hospital 1478,District 41,Instrument 2,9477.5,15398.5,15395.28094302554,4.0,0,0
39748,Hospital 1482,District 50,Instrument 2,21208.0,153147.4,174719.4918918919,4.0,0,0
39749,Hospital 1482,District 50,Instrument 4,21208.0,12835.2,99272.89873417722,4.0,0,0
39750,Hospital 1482,District 50,Instrument 7,21208.0,1152661.75,12526.34765625,4.0,0,0
39751,Hospital 1482,District 50,Instrument 6,21208.0,1783.0,37174.170454545456,4.0,0,0
39752,Hospital 1482,District 50,Instrument 8,21208.0,116.0,271454.8461538461,4.0,0,0
39753,Hospital 1484,District 13,Instrument 2,33319.666666666664,14006.333333333334,126076.28636363636,3.0,0,0
39755,Hospital 1484,District 13,Instrument 5,33319.666666666664,2082.0,56086.90536723164,3.0,0,0
39757,Hospital 1484,District 13,Instrument 6,33319.666666666664,144.0,811974.0,3.0,0,0
39758,Hospital 1484,District 13,Instrument 2,33319.666666666664,14006.333333333334,126076.28636363636,3.0,0,0
39760,Hospital 1484,District 13,Instrument 5,33319.666666666664,2082.0,56086.90536723164,3.0,0,0
39762,Hospital 1484,District 13,Instrument 6,33319.666666666664,144.0,811974.0,3.0,0,0
39771,Hospital 1486,District 41,Instrument 2,437.0,15619.76923076923,15395.28094302554,2.0,0,0
39773,Hospital 1486,District 41,Instrument 5,437.0,13.0,11379.309133489462,2.0,0,0
39776,Hospital 1486,District 41,Instrument 8,437.0,24.0,20820.0,2.0,0,0
39777,Hospital 1487,District 13,Instrument 2,119834.0,43136.07692307692,126076.28636363636,3.0,0,0
39778,Hospital 1487,District 13,Instrument 3,119834.0,35084.8,25765.941964285714,3.0,0,0
39779,Hospital 1487,District 13,Instrument 4,119834.0,4176.0,21466.09442724458,3.0,0,0
39781,Hospital 1487,District 13,Instrument 6,119834.0,9337.0,811974.0,3.0,0,0
39782,Hospital 1488,District 13,Instrument 2,14699.666666666666,146377.93103448275,126076.28636363636,3.0,0,0
39783,Hospital 1488,District 13,Instrument 4,14699.666666666666,11330.5,21466.09442724458,3.0,0,0
39784,Hospital 1488,District 13,Instrument 5,14699.666666666666,2629.4,56086.90536723164,3.0,0,0
39786,Hospital 1488,District 13,Instrument 6,14699.666666666666,35112.0,811974.0,3.0,0,0
39787,Hospital 1488,District 15,Instrument 2,6201.5,146377.93103448275,7663.1949152542375,4.0,0,0
39791,Hospital 1489,District 20,Instrument 2,3850.0,15859.533333333333,31891.211143695014,1.0,0,0
39792,Hospital 1489,District 20,Instrument 3,3850.0,5900.6,36082.17345597898,1.0,0,0
39795,Hospital 1489,District 20,Instrument 7,3850.0,4092.0,7843.473584905661,1.0,0,0
39797,Hospital 1489,District 20,Instrument 8,3850.0,66.0,8481.058479532163,1.0,0,0
39798,Hospital 1489,District 20,Instrument 2,3850.0,15859.533333333333,31891.211143695014,1.0,0,0
39799,Hospital 1489,District 20,Instrument 3,3850.0,5900.6,36082.17345597898,1.0,0,0
39802,Hospital 1489,District 20,Instrument 7,3850.0,4092.0,7843.473584905661,1.0,0,0
39804,Hospital 1489,District 20,Instrument 8,3850.0,66.0,8481.058479532163,1.0,0,0
39805,Hospital 1489,District 20,Instrument 2,3850.0,15859.533333333333,31891.211143695014,1.0,0,0
39806,Hospital 1489,District 20,Instrument 3,3850.0,5900.6,36082.17345597898,1.0,0,0
39809,Hospital 1489,District 20,Instrument 7,3850.0,4092.0,7843.473584905661,1.0,0,0
39811,Hospital 1489,District 20,Instrument 8,3850.0,66.0,8481.058479532163,1.0,0,0
39812,Hospital 1493,District 50,Instrument 2,17891.0,14941.0,174719.4918918919,3.0,0,0
39813,Hospital 1493,District 50,Instrument 4,17891.0,930.0,99272.89873417722,3.0,0,0
39815,Hospital 1493,District 50,Instrument 6,17891.0,3812.0,37174.170454545456,3.0,0,0
39817,Hospital 1496,District 41,Instrument 2,10146.0,32604.333333333332,15395.28094302554,2.0,0,0
39828,Hospital 15,District 50,Instrument 2,235.5,18507.416666666668,174719.4918918919,2.0,0,0
39829,Hospital 15,District 50,Instrument 1,235.5,858.625,24068.86075949367,2.0,0,0
39830,Hospital 15,District 50,Instrument 4,235.5,8436.5,99272.89873417722,2.0,0,0
39831,Hospital 15,District 50,Instrument 7,235.5,65858.5,12526.34765625,2.0,0,0
39832,Hospital 15,District 50,Instrument 6,235.5,4791.0,37174.170454545456,2.0,0,0
39833,Hospital 15,District 50,Instrument 8,235.5,385.0,271454.8461538461,2.0,0,0
39834,Hospital 1501,District 20,Instrument 3,4974.75,2530.8,36082.17345597898,4.0,0,0
39837,Hospital 1501,District 20,Instrument 8,4974.75,59.0,8481.058479532163,4.0,0,0
39838,Hospital 1503,District 15,Instrument 2,1215.0,33539.217391304344,7663.1949152542375,3.0,0,0
39840,Hospital 1503,District 15,Instrument 5,1215.0,1231.6666666666667,4594.217948717948,3.0,0,0
39843,Hospital 1503,District 48,Instrument 2,5139.0,33539.217391304344,11187.56,3.0,0,0
39846,Hospital 1503,District 48,Instrument 7,5139.0,39486.0,20679.814516129034,3.0,0,0
39848,Hospital 1504,District 15,Instrument 2,13662.666666666666,77442.03703703704,7663.1949152542375,3.0,0,0
39850,Hospital 1504,District 15,Instrument 5,13662.666666666666,1807.6666666666667,4594.217948717948,3.0,0,0
39855,Hospital 1504,District 39,Instrument 7,117056.66666666667,24467.25,50323.93251533742,3.0,0,0
39858,Hospital 1506,District 13,Instrument 2,9740.666666666666,41546.05,126076.28636363636,3.0,0,0
39859,Hospital 1506,District 13,Instrument 3,9740.666666666666,15785.90909090909,25765.941964285714,3.0,0,0
39860,Hospital 1506,District 13,Instrument 4,9740.666666666666,5639.714285714285,21466.09442724458,3.0,0,0
39862,Hospital 1506,District 13,Instrument 6,9740.666666666666,3079.5,811974.0,3.0,0,0
39863,Hospital 1506,District 13,Instrument 2,9740.666666666666,41546.05,126076.28636363636,3.0,0,0
